Site,Treatment,Yr_Month,Site_ym,Blackbear,Wolf,Coyote,Lynx,Caribou,WTDeer,Moose,Year,Month,ActiveDays,Dist2Water_km,SnowDays,pSnow
Algar34,NatRegen,2016-03,Algar34 2016-03,0,0,0,0,0,0,0,2016,3,0,0.918923865,0,NA
Algar34,NatRegen,2016-04,Algar34 2016-04,0,0,0,0,0,0,0,2016,4,0,0.918923865,0,NA
Algar34,NatRegen,2016-05,Algar34 2016-05,0,0,0,0,0,0,0,2016,5,0,0.918923865,0,NA
Algar34,NatRegen,2016-06,Algar34 2016-06,0,0,0,0,0,0,0,2016,6,0,0.918923865,0,NA
Algar34,NatRegen,2016-07,Algar34 2016-07,0,0,0,0,0,0,0,2016,7,0,0.918923865,0,NA
Algar34,NatRegen,2016-08,Algar34 2016-08,0,0,0,0,0,0,0,2016,8,0,0.918923865,0,NA
Algar34,NatRegen,2016-09,Algar34 2016-09,0,0,0,0,0,0,0,2016,9,0,0.918923865,0,NA
Algar34,NatRegen,2016-10,Algar34 2016-10,0,0,0,0,0,0,0,2016,10,0,0.918923865,0,NA
Algar34,NatRegen,2016-11,Algar34 2016-11,0,0,0,0,0,0,0,2016,11,19,0.918923865,5,0.263157895
Algar34,NatRegen,2016-12,Algar34 2016-12,0,0,2,1,0,0,2,2016,12,31,0.918923865,31,1
Algar34,NatRegen,2017-01,Algar34 2017-01,0,3,0,0,0,1,0,2017,1,31,0.918923865,31,1
Algar34,NatRegen,2017-02,Algar34 2017-02,0,1,2,2,0,0,0,2017,2,28,0.918923865,28,1
Algar34,NatRegen,2017-03,Algar34 2017-03,0,0,1,4,0,0,0,2017,3,31,0.918923865,27,0.870967742
Algar34,NatRegen,2017-04,Algar34 2017-04,1,0,0,0,0,0,0,2017,4,30,0.918923865,6,0.2
Algar34,NatRegen,2017-05,Algar34 2017-05,0,0,0,0,0,2,0,2017,5,31,0.918923865,0,0
Algar34,NatRegen,2017-06,Algar34 2017-06,0,0,0,0,0,1,0,2017,6,30,0.918923865,0,0
Algar34,NatRegen,2017-07,Algar34 2017-07,0,0,0,0,0,1,1,2017,7,31,0.918923865,0,0
Algar34,NatRegen,2017-08,Algar34 2017-08,0,0,0,0,0,0,0,2017,8,31,0.918923865,0,0
Algar34,NatRegen,2017-09,Algar34 2017-09,0,0,0,0,0,0,0,2017,9,30,0.918923865,0,0
Algar34,NatRegen,2017-10,Algar34 2017-10,0,0,0,0,0,0,0,2017,10,31,0.918923865,12,0.387096774
Algar34,NatRegen,2017-11,Algar34 2017-11,0,1,0,0,0,1,0,2017,11,30,0.918923865,30,1
Algar34,NatRegen,2017-12,Algar34 2017-12,0,0,0,0,0,0,0,2017,12,4,0.918923865,4,1
Algar34,NatRegen,2018-01,Algar34 2018-01,0,0,0,0,0,0,0,2018,1,0,0.918923865,0,NA
Algar34,NatRegen,2018-02,Algar34 2018-02,0,0,0,0,0,0,0,2018,2,0,0.918923865,0,NA
Algar34,NatRegen,2018-03,Algar34 2018-03,0,0,0,0,0,0,0,2018,3,0,0.918923865,0,NA
Algar34,NatRegen,2018-04,Algar34 2018-04,0,0,0,0,0,0,0,2018,4,0,0.918923865,0,NA
Algar35,HumanUse,2015-11,Algar35 2015-11,0,0,0,0,0,0,0,2015,11,0,2.150023282,0,NA
Algar35,HumanUse,2015-12,Algar35 2015-12,0,0,0,0,0,0,0,2015,12,0,2.150023282,0,NA
Algar35,HumanUse,2016-01,Algar35 2016-01,0,0,0,0,0,0,0,2016,1,0,2.150023282,0,NA
Algar35,HumanUse,2016-02,Algar35 2016-02,0,0,0,0,0,0,0,2016,2,0,2.150023282,0,NA
Algar35,HumanUse,2016-03,Algar35 2016-03,0,0,0,0,0,0,0,2016,3,0,2.150023282,0,NA
Algar35,HumanUse,2016-04,Algar35 2016-04,0,0,0,0,0,0,0,2016,4,0,2.150023282,0,NA
Algar35,HumanUse,2016-05,Algar35 2016-05,0,0,0,0,0,0,0,2016,5,0,2.150023282,0,NA
Algar35,HumanUse,2016-06,Algar35 2016-06,0,0,0,0,0,0,0,2016,6,0,2.150023282,0,NA
Algar35,HumanUse,2016-07,Algar35 2016-07,0,0,0,0,0,0,0,2016,7,0,2.150023282,0,NA
Algar35,HumanUse,2016-08,Algar35 2016-08,0,0,0,0,0,0,0,2016,8,0,2.150023282,0,NA
Algar35,HumanUse,2016-09,Algar35 2016-09,0,0,0,0,0,0,0,2016,9,0,2.150023282,0,NA
Algar35,HumanUse,2016-10,Algar35 2016-10,0,0,0,0,0,0,0,2016,10,0,2.150023282,0,NA
Algar35,HumanUse,2016-11,Algar35 2016-11,0,0,0,0,0,0,0,2016,11,20,2.150023282,5,0.25
Algar35,HumanUse,2016-12,Algar35 2016-12,0,0,0,0,0,0,0,2016,12,31,2.150023282,31,1
Algar35,HumanUse,2017-01,Algar35 2017-01,0,0,0,0,0,0,1,2017,1,31,2.150023282,31,1
Algar35,HumanUse,2017-02,Algar35 2017-02,0,0,0,0,0,0,0,2017,2,28,2.150023282,28,1
Algar35,HumanUse,2017-03,Algar35 2017-03,0,0,0,0,0,0,0,2017,3,31,2.150023282,27,0.870967742
Algar35,HumanUse,2017-04,Algar35 2017-04,0,1,0,0,0,0,0,2017,4,28,2.150023282,7,0.25
Algar35,HumanUse,2017-05,Algar35 2017-05,0,0,0,0,0,0,0,2017,5,0,2.150023282,0,NA
Algar35,HumanUse,2017-06,Algar35 2017-06,0,0,0,0,0,0,0,2017,6,0,2.150023282,0,NA
Algar35,HumanUse,2017-07,Algar35 2017-07,0,0,0,0,0,0,0,2017,7,0,2.150023282,0,NA
Algar35,HumanUse,2017-08,Algar35 2017-08,0,0,0,0,0,0,0,2017,8,0,2.150023282,0,NA
Algar35,HumanUse,2017-09,Algar35 2017-09,0,0,0,0,0,0,0,2017,9,0,2.150023282,0,NA
Algar35,HumanUse,2017-10,Algar35 2017-10,0,0,0,0,0,0,0,2017,10,0,2.150023282,0,NA
Algar35,HumanUse,2017-11,Algar35 2017-11,0,0,0,0,0,0,0,2017,11,22,2.150023282,22,1
Algar35,HumanUse,2017-12,Algar35 2017-12,0,0,1,0,0,0,1,2017,12,31,2.150023282,30,0.967741935
Algar35,HumanUse,2018-01,Algar35 2018-01,0,0,0,0,0,0,1,2018,1,31,2.150023282,31,1
Algar35,HumanUse,2018-02,Algar35 2018-02,0,0,0,0,0,0,0,2018,2,28,2.150023282,28,1
Algar35,HumanUse,2018-03,Algar35 2018-03,0,0,0,0,0,0,0,2018,3,31,2.150023282,31,1
Algar35,HumanUse,2018-04,Algar35 2018-04,0,0,0,0,0,0,0,2018,4,8,2.150023282,7,0.875
Algar36,NatRegen,2015-11,Algar36 2015-11,0,0,0,0,0,0,0,2015,11,0,1.185145204,0,NA
Algar36,NatRegen,2015-12,Algar36 2015-12,0,0,0,0,0,0,0,2015,12,0,1.185145204,0,NA
Algar36,NatRegen,2016-01,Algar36 2016-01,0,0,0,0,0,0,0,2016,1,0,1.185145204,0,NA
Algar36,NatRegen,2016-02,Algar36 2016-02,0,0,0,0,0,0,0,2016,2,0,1.185145204,0,NA
Algar36,NatRegen,2016-03,Algar36 2016-03,0,0,0,0,0,0,0,2016,3,0,1.185145204,0,NA
Algar36,NatRegen,2016-04,Algar36 2016-04,0,0,0,0,0,0,0,2016,4,0,1.185145204,0,NA
Algar36,NatRegen,2016-05,Algar36 2016-05,0,0,0,0,0,0,0,2016,5,0,1.185145204,0,NA
Algar36,NatRegen,2016-06,Algar36 2016-06,0,0,0,0,0,0,0,2016,6,0,1.185145204,0,NA
Algar36,NatRegen,2016-07,Algar36 2016-07,0,0,0,0,0,0,0,2016,7,0,1.185145204,0,NA
Algar36,NatRegen,2016-08,Algar36 2016-08,0,0,0,0,0,0,0,2016,8,0,1.185145204,0,NA
Algar36,NatRegen,2016-09,Algar36 2016-09,0,0,0,0,0,0,0,2016,9,0,1.185145204,0,NA
Algar36,NatRegen,2016-10,Algar36 2016-10,0,0,0,0,0,0,0,2016,10,0,1.185145204,0,NA
Algar36,NatRegen,2016-11,Algar36 2016-11,0,0,0,0,0,0,0,2016,11,19,1.185145204,5,0.263157895
Algar36,NatRegen,2016-12,Algar36 2016-12,0,0,0,0,0,0,0,2016,12,31,1.185145204,31,1
Algar36,NatRegen,2017-01,Algar36 2017-01,0,0,0,0,0,0,0,2017,1,31,1.185145204,31,1
Algar36,NatRegen,2017-02,Algar36 2017-02,0,0,0,0,0,1,0,2017,2,28,1.185145204,28,1
Algar36,NatRegen,2017-03,Algar36 2017-03,0,0,5,0,0,0,0,2017,3,31,1.185145204,31,1
Algar36,NatRegen,2017-04,Algar36 2017-04,0,0,0,0,0,0,0,2017,4,30,1.185145204,7,0.233333333
Algar36,NatRegen,2017-05,Algar36 2017-05,0,0,1,0,0,1,0,2017,5,31,1.185145204,0,0
Algar36,NatRegen,2017-06,Algar36 2017-06,0,0,0,0,0,2,0,2017,6,30,1.185145204,0,0
Algar36,NatRegen,2017-07,Algar36 2017-07,0,0,0,0,0,1,0,2017,7,31,1.185145204,0,0
Algar36,NatRegen,2017-08,Algar36 2017-08,0,0,0,0,0,0,0,2017,8,31,1.185145204,0,0
Algar36,NatRegen,2017-09,Algar36 2017-09,0,0,0,0,0,0,0,2017,9,30,1.185145204,0,0
Algar36,NatRegen,2017-10,Algar36 2017-10,0,0,0,0,0,0,0,2017,10,31,1.185145204,12,0.387096774
Algar36,NatRegen,2017-11,Algar36 2017-11,0,0,0,0,0,0,0,2017,11,30,1.185145204,30,1
Algar36,NatRegen,2017-12,Algar36 2017-12,0,0,0,0,0,0,0,2017,12,31,1.185145204,31,1
Algar36,NatRegen,2018-01,Algar36 2018-01,0,0,0,1,0,1,0,2018,1,17,1.185145204,17,1
Algar36,NatRegen,2018-02,Algar36 2018-02,0,0,0,0,0,0,0,2018,2,0,1.185145204,0,NA
Algar36,NatRegen,2018-03,Algar36 2018-03,0,0,0,0,0,0,0,2018,3,0,1.185145204,0,NA
Algar36,NatRegen,2018-04,Algar36 2018-04,0,0,0,0,0,0,0,2018,4,0,1.185145204,0,NA
Algar37,HumanUse,2015-11,Algar37 2015-11,0,0,0,0,0,0,0,2015,11,0,3.149862323,0,NA
Algar37,HumanUse,2015-12,Algar37 2015-12,0,0,0,0,0,0,0,2015,12,0,3.149862323,0,NA
Algar37,HumanUse,2016-01,Algar37 2016-01,0,0,0,0,0,0,0,2016,1,0,3.149862323,0,NA
Algar37,HumanUse,2016-02,Algar37 2016-02,0,0,0,0,0,0,0,2016,2,0,3.149862323,0,NA
Algar37,HumanUse,2016-03,Algar37 2016-03,0,0,0,0,0,0,0,2016,3,0,3.149862323,0,NA
Algar37,HumanUse,2016-04,Algar37 2016-04,0,0,0,0,0,0,0,2016,4,0,3.149862323,0,NA
Algar37,HumanUse,2016-05,Algar37 2016-05,0,0,0,0,0,0,0,2016,5,0,3.149862323,0,NA
Algar37,HumanUse,2016-06,Algar37 2016-06,0,0,0,0,0,0,0,2016,6,0,3.149862323,0,NA
Algar37,HumanUse,2016-07,Algar37 2016-07,0,0,0,0,0,0,0,2016,7,0,3.149862323,0,NA
Algar37,HumanUse,2016-08,Algar37 2016-08,0,0,0,0,0,0,0,2016,8,0,3.149862323,0,NA
Algar37,HumanUse,2016-09,Algar37 2016-09,0,0,0,0,0,0,0,2016,9,0,3.149862323,0,NA
Algar37,HumanUse,2016-10,Algar37 2016-10,0,0,0,0,0,0,0,2016,10,0,3.149862323,0,NA
Algar37,HumanUse,2016-11,Algar37 2016-11,0,0,0,0,0,0,0,2016,11,19,3.149862323,11,0.578947368
Algar37,HumanUse,2016-12,Algar37 2016-12,0,0,0,0,1,0,0,2016,12,31,3.149862323,31,1
Algar37,HumanUse,2017-01,Algar37 2017-01,0,0,0,0,0,0,0,2017,1,31,3.149862323,31,1
Algar37,HumanUse,2017-02,Algar37 2017-02,0,0,0,0,0,0,1,2017,2,28,3.149862323,28,1
Algar37,HumanUse,2017-03,Algar37 2017-03,0,2,0,0,0,0,0,2017,3,31,3.149862323,28,0.903225806
Algar37,HumanUse,2017-04,Algar37 2017-04,0,0,0,0,0,0,0,2017,4,30,3.149862323,7,0.233333333
Algar37,HumanUse,2017-05,Algar37 2017-05,0,0,0,0,0,0,0,2017,5,31,3.149862323,0,0
Algar37,HumanUse,2017-06,Algar37 2017-06,0,0,0,0,0,0,0,2017,6,30,3.149862323,0,0
Algar37,HumanUse,2017-07,Algar37 2017-07,0,0,0,0,0,0,0,2017,7,31,3.149862323,0,0
Algar37,HumanUse,2017-08,Algar37 2017-08,0,0,0,0,1,0,0,2017,8,31,3.149862323,0,0
Algar37,HumanUse,2017-09,Algar37 2017-09,2,0,0,0,0,0,0,2017,9,30,3.149862323,0,0
Algar37,HumanUse,2017-10,Algar37 2017-10,1,0,0,0,0,0,0,2017,10,31,3.149862323,10,0.322580645
Algar37,HumanUse,2017-11,Algar37 2017-11,0,0,0,0,0,0,0,2017,11,30,3.149862323,30,1
Algar37,HumanUse,2017-12,Algar37 2017-12,0,0,0,0,0,0,0,2017,12,31,3.149862323,31,1
Algar37,HumanUse,2018-01,Algar37 2018-01,0,0,0,0,0,0,0,2018,1,31,3.149862323,31,1
Algar37,HumanUse,2018-02,Algar37 2018-02,0,0,0,0,0,0,0,2018,2,28,3.149862323,28,1
Algar37,HumanUse,2018-03,Algar37 2018-03,0,0,0,0,0,0,0,2018,3,31,3.149862323,31,1
Algar37,HumanUse,2018-04,Algar37 2018-04,0,0,0,0,0,0,0,2018,4,8,3.149862323,8,1
Algar38,HumanUse,2015-11,Algar38 2015-11,0,0,0,0,0,0,0,2015,11,0,4.381019284,0,NA
Algar38,HumanUse,2015-12,Algar38 2015-12,0,0,0,0,0,0,0,2015,12,0,4.381019284,0,NA
Algar38,HumanUse,2016-01,Algar38 2016-01,0,0,0,0,0,0,0,2016,1,0,4.381019284,0,NA
Algar38,HumanUse,2016-02,Algar38 2016-02,0,0,0,0,0,0,0,2016,2,0,4.381019284,0,NA
Algar38,HumanUse,2016-03,Algar38 2016-03,0,0,0,0,0,0,0,2016,3,0,4.381019284,0,NA
Algar38,HumanUse,2016-04,Algar38 2016-04,0,0,0,0,0,0,0,2016,4,0,4.381019284,0,NA
Algar38,HumanUse,2016-05,Algar38 2016-05,0,0,0,0,0,0,0,2016,5,0,4.381019284,0,NA
Algar38,HumanUse,2016-06,Algar38 2016-06,0,0,0,0,0,0,0,2016,6,0,4.381019284,0,NA
Algar38,HumanUse,2016-07,Algar38 2016-07,0,0,0,0,0,0,0,2016,7,0,4.381019284,0,NA
Algar38,HumanUse,2016-08,Algar38 2016-08,0,0,0,0,0,0,0,2016,8,0,4.381019284,0,NA
Algar38,HumanUse,2016-09,Algar38 2016-09,0,0,0,0,0,0,0,2016,9,0,4.381019284,0,NA
Algar38,HumanUse,2016-10,Algar38 2016-10,0,0,0,0,0,0,0,2016,10,0,4.381019284,0,NA
Algar38,HumanUse,2016-11,Algar38 2016-11,0,0,0,0,0,0,0,2016,11,19,4.381019284,4,0.210526316
Algar38,HumanUse,2016-12,Algar38 2016-12,0,0,0,0,0,0,0,2016,12,31,4.381019284,31,1
Algar38,HumanUse,2017-01,Algar38 2017-01,0,0,0,0,0,0,0,2017,1,31,4.381019284,31,1
Algar38,HumanUse,2017-02,Algar38 2017-02,0,0,0,0,0,0,0,2017,2,28,4.381019284,28,1
Algar38,HumanUse,2017-03,Algar38 2017-03,0,0,0,0,0,0,0,2017,3,31,4.381019284,30,0.967741935
Algar38,HumanUse,2017-04,Algar38 2017-04,0,0,0,0,0,0,0,2017,4,30,4.381019284,7,0.233333333
Algar38,HumanUse,2017-05,Algar38 2017-05,0,0,0,0,0,0,0,2017,5,31,4.381019284,0,0
Algar38,HumanUse,2017-06,Algar38 2017-06,1,0,0,0,0,0,0,2017,6,30,4.381019284,0,0
Algar38,HumanUse,2017-07,Algar38 2017-07,0,0,0,0,0,0,0,2017,7,31,4.381019284,0,0
Algar38,HumanUse,2017-08,Algar38 2017-08,0,0,0,0,0,0,0,2017,8,31,4.381019284,0,0
Algar38,HumanUse,2017-09,Algar38 2017-09,0,0,0,0,3,0,0,2017,9,30,4.381019284,0,0
Algar38,HumanUse,2017-10,Algar38 2017-10,0,0,0,0,0,0,0,2017,10,31,4.381019284,8,0.258064516
Algar38,HumanUse,2017-11,Algar38 2017-11,0,0,0,0,0,0,0,2017,11,30,4.381019284,30,1
Algar38,HumanUse,2017-12,Algar38 2017-12,0,0,0,0,0,0,0,2017,12,6,4.381019284,6,1
Algar38,HumanUse,2018-01,Algar38 2018-01,0,0,0,0,0,0,0,2018,1,0,4.381019284,0,NA
Algar38,HumanUse,2018-02,Algar38 2018-02,0,0,0,0,0,0,0,2018,2,0,4.381019284,0,NA
Algar38,HumanUse,2018-03,Algar38 2018-03,0,0,0,0,0,0,0,2018,3,0,4.381019284,0,NA
Algar38,HumanUse,2018-04,Algar38 2018-04,0,0,0,0,0,0,0,2018,4,0,4.381019284,0,NA
Algar39,HumanUse,2015-11,Algar39 2015-11,0,0,0,0,0,0,0,2015,11,0,2.798816834,0,NA
Algar39,HumanUse,2015-12,Algar39 2015-12,0,0,0,0,0,0,0,2015,12,0,2.798816834,0,NA
Algar39,HumanUse,2016-01,Algar39 2016-01,0,0,0,0,0,0,0,2016,1,0,2.798816834,0,NA
Algar39,HumanUse,2016-02,Algar39 2016-02,0,0,0,0,0,0,0,2016,2,0,2.798816834,0,NA
Algar39,HumanUse,2016-03,Algar39 2016-03,0,0,0,0,0,0,0,2016,3,0,2.798816834,0,NA
Algar39,HumanUse,2016-04,Algar39 2016-04,0,0,0,0,0,0,0,2016,4,0,2.798816834,0,NA
Algar39,HumanUse,2016-05,Algar39 2016-05,0,0,0,0,0,0,0,2016,5,0,2.798816834,0,NA
Algar39,HumanUse,2016-06,Algar39 2016-06,0,0,0,0,0,0,0,2016,6,0,2.798816834,0,NA
Algar39,HumanUse,2016-07,Algar39 2016-07,0,0,0,0,0,0,0,2016,7,0,2.798816834,0,NA
Algar39,HumanUse,2016-08,Algar39 2016-08,0,0,0,0,0,0,0,2016,8,0,2.798816834,0,NA
Algar39,HumanUse,2016-09,Algar39 2016-09,0,0,0,0,0,0,0,2016,9,0,2.798816834,0,NA
Algar39,HumanUse,2016-10,Algar39 2016-10,0,0,0,0,0,0,0,2016,10,0,2.798816834,0,NA
Algar39,HumanUse,2016-11,Algar39 2016-11,0,0,0,0,0,0,0,2016,11,19,2.798816834,13,0.684210526
Algar39,HumanUse,2016-12,Algar39 2016-12,0,2,0,0,0,0,1,2016,12,31,2.798816834,31,1
Algar39,HumanUse,2017-01,Algar39 2017-01,0,0,0,0,0,0,0,2017,1,31,2.798816834,31,1
Algar39,HumanUse,2017-02,Algar39 2017-02,0,0,0,0,1,0,0,2017,2,28,2.798816834,28,1
Algar39,HumanUse,2017-03,Algar39 2017-03,0,0,0,0,0,0,0,2017,3,31,2.798816834,31,1
Algar39,HumanUse,2017-04,Algar39 2017-04,0,0,0,0,0,0,0,2017,4,30,2.798816834,7,0.233333333
Algar39,HumanUse,2017-05,Algar39 2017-05,0,0,0,0,1,0,0,2017,5,31,2.798816834,0,0
Algar39,HumanUse,2017-06,Algar39 2017-06,0,0,0,1,0,0,0,2017,6,30,2.798816834,0,0
Algar39,HumanUse,2017-07,Algar39 2017-07,0,0,0,0,0,0,0,2017,7,31,2.798816834,0,0
Algar39,HumanUse,2017-08,Algar39 2017-08,0,0,0,0,0,0,0,2017,8,31,2.798816834,0,0
Algar39,HumanUse,2017-09,Algar39 2017-09,3,1,0,0,1,0,0,2017,9,30,2.798816834,0,0
Algar39,HumanUse,2017-10,Algar39 2017-10,0,1,0,1,0,0,0,2017,10,31,2.798816834,12,0.387096774
Algar39,HumanUse,2017-11,Algar39 2017-11,0,0,0,0,0,0,0,2017,11,30,2.798816834,30,1
Algar39,HumanUse,2017-12,Algar39 2017-12,0,0,0,0,0,0,0,2017,12,31,2.798816834,31,1
Algar39,HumanUse,2018-01,Algar39 2018-01,0,1,0,0,0,0,0,2018,1,31,2.798816834,31,1
Algar39,HumanUse,2018-02,Algar39 2018-02,0,0,0,0,0,0,0,2018,2,28,2.798816834,28,1
Algar39,HumanUse,2018-03,Algar39 2018-03,0,0,0,0,0,0,0,2018,3,31,2.798816834,31,1
Algar39,HumanUse,2018-04,Algar39 2018-04,0,0,0,0,0,0,0,2018,4,8,2.798816834,8,1
Algar40,SPP,2015-11,Algar40 2015-11,0,0,0,0,0,0,0,2015,11,0,3.105286247,0,NA
Algar40,SPP,2015-12,Algar40 2015-12,0,0,0,0,0,0,0,2015,12,0,3.105286247,0,NA
Algar40,SPP,2016-01,Algar40 2016-01,0,0,0,0,0,0,0,2016,1,0,3.105286247,0,NA
Algar40,SPP,2016-02,Algar40 2016-02,0,0,0,0,0,0,0,2016,2,0,3.105286247,0,NA
Algar40,SPP,2016-03,Algar40 2016-03,0,0,0,0,0,0,0,2016,3,0,3.105286247,0,NA
Algar40,SPP,2016-04,Algar40 2016-04,0,0,0,0,0,0,0,2016,4,0,3.105286247,0,NA
Algar40,SPP,2016-05,Algar40 2016-05,0,0,0,0,0,0,0,2016,5,0,3.105286247,0,NA
Algar40,SPP,2016-06,Algar40 2016-06,0,0,0,0,0,0,0,2016,6,0,3.105286247,0,NA
Algar40,SPP,2016-07,Algar40 2016-07,0,0,0,0,0,0,0,2016,7,0,3.105286247,0,NA
Algar40,SPP,2016-08,Algar40 2016-08,0,0,0,0,0,0,0,2016,8,0,3.105286247,0,NA
Algar40,SPP,2016-09,Algar40 2016-09,0,0,0,0,0,0,0,2016,9,0,3.105286247,0,NA
Algar40,SPP,2016-10,Algar40 2016-10,0,0,0,0,0,0,0,2016,10,0,3.105286247,0,NA
Algar40,SPP,2016-11,Algar40 2016-11,0,0,0,0,1,0,0,2016,11,19,3.105286247,4,0.210526316
Algar40,SPP,2016-12,Algar40 2016-12,0,0,0,0,0,7,0,2016,12,31,3.105286247,31,1
Algar40,SPP,2017-01,Algar40 2017-01,0,0,0,0,0,1,0,2017,1,31,3.105286247,31,1
Algar40,SPP,2017-02,Algar40 2017-02,0,0,0,0,0,0,0,2017,2,28,3.105286247,28,1
Algar40,SPP,2017-03,Algar40 2017-03,0,0,0,1,0,0,0,2017,3,31,3.105286247,19,0.612903226
Algar40,SPP,2017-04,Algar40 2017-04,0,0,0,0,0,0,0,2017,4,30,3.105286247,4,0.133333333
Algar40,SPP,2017-05,Algar40 2017-05,0,0,0,0,1,2,0,2017,5,31,3.105286247,0,0
Algar40,SPP,2017-06,Algar40 2017-06,0,0,0,0,0,0,0,2017,6,30,3.105286247,0,0
Algar40,SPP,2017-07,Algar40 2017-07,0,0,0,0,0,0,0,2017,7,2,3.105286247,0,0
Algar40,SPP,2017-08,Algar40 2017-08,0,0,0,0,0,0,0,2017,8,0,3.105286247,0,NA
Algar40,SPP,2017-09,Algar40 2017-09,0,0,0,0,0,0,0,2017,9,0,3.105286247,0,NA
Algar40,SPP,2017-10,Algar40 2017-10,0,0,0,0,0,0,0,2017,10,0,3.105286247,0,NA
Algar40,SPP,2017-11,Algar40 2017-11,0,0,0,0,0,0,0,2017,11,15,3.105286247,15,1
Algar40,SPP,2017-12,Algar40 2017-12,0,0,0,0,0,0,0,2017,12,0,3.105286247,0,NA
Algar40,SPP,2018-01,Algar40 2018-01,0,0,0,0,0,0,0,2018,1,0,3.105286247,0,NA
Algar40,SPP,2018-02,Algar40 2018-02,0,0,0,0,0,0,0,2018,2,0,3.105286247,0,NA
Algar40,SPP,2018-03,Algar40 2018-03,0,0,0,0,0,0,0,2018,3,0,3.105286247,0,NA
Algar40,SPP,2018-04,Algar40 2018-04,0,0,0,0,0,0,0,2018,4,0,3.105286247,0,NA
Algar41,SPP,2015-11,Algar41 2015-11,0,0,0,0,0,0,0,2015,11,0,5.752920008,0,NA
Algar41,SPP,2015-12,Algar41 2015-12,0,0,0,0,0,0,0,2015,12,0,5.752920008,0,NA
Algar41,SPP,2016-01,Algar41 2016-01,0,0,0,0,0,0,0,2016,1,0,5.752920008,0,NA
Algar41,SPP,2016-02,Algar41 2016-02,0,0,0,0,0,0,0,2016,2,0,5.752920008,0,NA
Algar41,SPP,2016-03,Algar41 2016-03,0,0,0,0,0,0,0,2016,3,0,5.752920008,0,NA
Algar41,SPP,2016-04,Algar41 2016-04,0,0,0,0,0,0,0,2016,4,0,5.752920008,0,NA
Algar41,SPP,2016-05,Algar41 2016-05,0,0,0,0,0,0,0,2016,5,0,5.752920008,0,NA
Algar41,SPP,2016-06,Algar41 2016-06,0,0,0,0,0,0,0,2016,6,0,5.752920008,0,NA
Algar41,SPP,2016-07,Algar41 2016-07,0,0,0,0,0,0,0,2016,7,0,5.752920008,0,NA
Algar41,SPP,2016-08,Algar41 2016-08,0,0,0,0,0,0,0,2016,8,0,5.752920008,0,NA
Algar41,SPP,2016-09,Algar41 2016-09,0,0,0,0,0,0,0,2016,9,0,5.752920008,0,NA
Algar41,SPP,2016-10,Algar41 2016-10,0,0,0,0,0,0,0,2016,10,0,5.752920008,0,NA
Algar41,SPP,2016-11,Algar41 2016-11,0,0,0,0,0,0,0,2016,11,19,5.752920008,11,0.578947368
Algar41,SPP,2016-12,Algar41 2016-12,0,0,0,0,0,0,0,2016,12,31,5.752920008,31,1
Algar41,SPP,2017-01,Algar41 2017-01,0,0,0,0,0,0,1,2017,1,31,5.752920008,31,1
Algar41,SPP,2017-02,Algar41 2017-02,0,0,0,0,0,0,0,2017,2,28,5.752920008,28,1
Algar41,SPP,2017-03,Algar41 2017-03,0,0,0,0,0,0,0,2017,3,31,5.752920008,29,0.935483871
Algar41,SPP,2017-04,Algar41 2017-04,0,0,0,0,0,0,0,2017,4,28,5.752920008,8,0.285714286
Algar41,SPP,2017-05,Algar41 2017-05,0,0,0,0,0,0,0,2017,5,0,5.752920008,0,NA
Algar41,SPP,2017-06,Algar41 2017-06,0,0,0,0,0,0,0,2017,6,0,5.752920008,0,NA
Algar41,SPP,2017-07,Algar41 2017-07,0,0,0,0,0,0,0,2017,7,0,5.752920008,0,NA
Algar41,SPP,2017-08,Algar41 2017-08,0,0,0,0,0,0,0,2017,8,0,5.752920008,0,NA
Algar41,SPP,2017-09,Algar41 2017-09,0,0,0,0,0,0,0,2017,9,0,5.752920008,0,NA
Algar41,SPP,2017-10,Algar41 2017-10,0,0,0,0,0,0,0,2017,10,0,5.752920008,0,NA
Algar41,SPP,2017-11,Algar41 2017-11,0,0,0,0,0,0,0,2017,11,22,5.752920008,1,0.045454545
Algar41,SPP,2017-12,Algar41 2017-12,0,0,0,0,0,0,0,2017,12,31,5.752920008,0,0
Algar41,SPP,2018-01,Algar41 2018-01,0,0,0,0,0,0,0,2018,1,31,5.752920008,0,0
Algar41,SPP,2018-02,Algar41 2018-02,0,0,0,0,0,0,0,2018,2,28,5.752920008,0,0
Algar41,SPP,2018-03,Algar41 2018-03,0,0,0,0,0,0,0,2018,3,31,5.752920008,0,0
Algar41,SPP,2018-04,Algar41 2018-04,0,0,0,0,0,0,0,2018,4,8,5.752920008,0,0
Algar42,SPP,2015-11,Algar42 2015-11,0,0,0,0,0,0,0,2015,11,0,1.998025217,0,NA
Algar42,SPP,2015-12,Algar42 2015-12,0,0,0,0,0,0,0,2015,12,0,1.998025217,0,NA
Algar42,SPP,2016-01,Algar42 2016-01,0,0,0,0,0,0,0,2016,1,0,1.998025217,0,NA
Algar42,SPP,2016-02,Algar42 2016-02,0,0,0,0,0,0,0,2016,2,0,1.998025217,0,NA
Algar42,SPP,2016-03,Algar42 2016-03,0,0,0,0,0,0,0,2016,3,0,1.998025217,0,NA
Algar42,SPP,2016-04,Algar42 2016-04,0,0,0,0,0,0,0,2016,4,0,1.998025217,0,NA
